user_id,article_1,article_2,article_3,article_4,article_5
240526,272143,284547,87224,63307,313431
240527,283123,162655,233658,31836,160417
240528,215993,70214,47718,214097,161801
240529,272660,300470,16129,285435,96210
240530,313431,206785,206142,202427,199197
240531,87224,96755,277067,285435,337441
240532,129029,225463,336476,272660,96812
240533,336221,234269,29953,272143,48403
240534,129165,124228,158646,140985,96755
240535,270607,285377,50504,205846,313431
240536,160974,160417,166283,236171,272143
240537,235230,157478,236338,156964,277067
240538,293301,233717,129029,199197,272143
240539,276970,123909,257291,301015,161425
240540,224658,59758,236171,71035,87224
240541,352902,161506,156843,285414,159938
240542,30760,225055,272143,157798,160132
240543,257291,293301,236553,36399,42298
240544,157478,156619,285342,58580,206785
240545,285343,286209,71035,111210,225463
240546,336380,272143,162655,64329,158082
240547,133287,158915,58837,336223,36399
240548,162655,160417,162300,300470,272143
240549,285719,156964,64346,285663,63307
240550,70214,162300,284622,272761,284802
240551,233658,336380,166283,162300,133287
240552,160417,160974,272143,166283,158536
240553,0,96210,54496,292390,160557
240554,233742,62463,236171,96210,118864
240555,175040,272143,336221,119193,234813
240556,0,96210,292390,54496,160557
240557,257291,336223,276946,235616,234267
240558,162765,255354,199197,157815,42298
240559,277107,284470,352979,128260,218028
240560,162655,162300,160417,158082,300470
240561,285343,206315,157478,235824,207797
240562,215993,70214,208562,202388,120967
240563,337082,235715,224658,208360,160417
240564,159195,205973,123756,276946,270799
240565,42693,208539,289003,336254,352902
240566,162655,160974,272660,16129,272143
240567,162300,160417,162655,300470,272143
240568,288435,293432,324823,59057,307779
240569,235230,284547,272143,214206,235616
240570,272143,276970,160417,272660,63307
240571,160974,111210,214206,293301,225463
240572,235230,272143,156624,284547,284096
240573,162300,162655,272660,276970,272143
240574,276970,161506,59057,214206,348111
240575,183176,277491,270229,272143,119193
240576,123290,124352,235525,272143,257291
240577,300470,160417,285808,158082,337082
240578,0,96210,292390,54496,108858
240579,224658,16129,272660,36605,63307
240580,283009,352979,271551,73506,32082
240581,161801,182394,285414,362914,59057
240582,284547,272143,313431,235230,156624
240583,160974,162655,272143,225463,236171
240584,96812,160417,272143,313504,158536
240585,156723,42693,351517,236553,133287
240586,348111,58565,300470,276970,285435
240587,161506,182394,162655,235230,236171
240588,33152,59758,160974,211415,225124
240589,160417,160974,272143,272660,284844
240590,159275,168623,160158,324329,64329
240591,286161,284547,96755,156723,157478
240592,277067,300470,158882,156622,225463
240593,162655,218028,272660,160417,286128
240594,156355,272218,160940,337735,124734
240595,289126,162300,160417,236171,166377
240596,225055,272143,300470,285343,307856
240597,57616,272143,160131,96210,324823
240598,160417,235886,300470,202557,226595
240599,272218,111210,272143,285379,276946
240600,0,96210,292390,54496,160557
240601,162300,158536,162655,272143,285343
240602,285343,324823,160940,96077,272143
240603,162300,214206,225463,59057,96480
240604,162655,225463,162300,59758,272660
240605,161506,111210,293301,257291,156723
240606,182394,286161,337082,348111,156447
240607,235230,39894,58580,129165,234698
240608,162300,162655,160417,158082,300470
240609,284422,236444,156381,285435,156654
240610,123613,289126,32750,64409,285719
240611,272143,338340,276970,160417,168623
240612,336221,234813,65991,234269,119193
240613,313431,234267,129029,289126,284096
240614,289126,293301,271551,357895,96077
240615,63307,168623,208360,160974,209236
240616,158772,206415,59758,206168,206402
240617,352902,293218,157844,336787,233595
240618,160417,160974,272143,158536,166283
240619,272143,235616,70646,313431,284547
240620,16129,162655,300470,156964,289003
240621,58565,348111,288435,36394,233717
240622,233658,59057,272143,233595,284547
240623,233658,159177,156619,208145,159762
240624,160974,162655,272143,225463,160417
240625,272143,162655,235230,300470,206168
240626,208360,288435,283627,73506,64409
240627,162655,160417,162300,300470,272143
240628,272660,300470,162655,160417,225463
240629,162655,160974,272143,87224,158536
240630,225463,300470,285808,16129,272660
240631,162655,162300,160417,158082,300470
240632,124350,156624,87192,348111,124751
240633,160417,272143,160974,166283,158536
240634,160417,272143,162300,158536,166283
240635,233478,235230,59758,58606,129029
240636,162655,160974,0,272143,48403
240637,166283,160417,158536,272143,272660
240638,162655,162300,162765,156808,272143
240639,208531,272143,202557,235616,62567
240640,16129,87174,352902,156843,225463
240641,272242,233658,83534,161411,128551
240642,162655,160974,272143,59758,273464
240643,300470,162655,96210,272660,20691
240644,348111,214206,159938,160132,272143
240645,124228,118391,300470,108856,59758
240646,272660,166580,182394,300470,337082
240647,0,96210,292390,54496,160557
240648,235230,272143,234269,182394,119534
240649,119193,234269,348111,324823,276970
240650,285343,324823,59057,160940,270229
240651,272660,162300,36394,214206,160417
240652,225463,160974,162655,236171,272660
240653,96480,124749,324329,313996,158882
240654,207603,156808,198199,336380,31540
240655,0,54496,96210,292390,160557
240656,254489,338340,124176,124350,336220
240657,289126,129029,161439,111210,276970
240658,158192,235616,208322,236338,129029
240659,162655,235616,183176,277491,208360
240660,63307,159938,276946,276970,257291
240661,124350,284773,272761,234813,272143
240662,285343,158192,202557,272218,206168
240663,65991,157798,202416,272143,202478
240664,97530,39894,161439,29953,283791
240665,36161,36399,342626,214206,161506
240666,0,292390,96210,160557,54496
240667,70214,162655,208360,70591,354086
240668,225463,293301,160974,162655,59758
240669,272218,225019,175040,313431,233658
240670,162655,158536,272143,160974,218337
240671,225463,270229,166534,225124,336223
240672,58580,225010,352901,284773,124748
240673,214206,162655,182394,225463,224658
240674,207994,157078,58580,336254,297639
240675,160417,156654,160974,272143,162147
240676,160417,158082,324823,254489,336223
240677,156624,235230,272143,160417,156560
240678,160417,214206,234813,162655,119193
240679,272143,236338,156723,336476,162655
240680,162655,160417,162300,158082,300470
240681,225010,293432,284491,233717,363910
240682,284442,47854,284547,236524,293218
240683,276970,233658,161425,123909,168798
240684,272143,59758,271551,129029,206168
240685,313431,324823,87224,272218,16129
240686,225010,202455,42298,214206,272428
240687,160417,224658,225463,272143,182394
240688,272143,160417,64329,166581,273395
240689,272143,160417,64329,300470,277491
240690,70591,208531,234813,272143,161506
240691,161506,288320,64409,8497,352902
240692,285343,208233,58580,235230,234269
240693,215674,87223,0,166177,96074
240694,111210,30389,234698,236338,97530
240695,288440,96127,202557,96210,159196
240696,234813,234269,166377,233717,257291
240697,286128,160132,301105,198199,355867
240698,162655,285808,235616,234269,160417
240699,162655,162300,160417,272143,225463
240700,162655,160417,162300,158082,300470
240701,285343,156619,272143,156447,272660
240702,208473,235430,336801,313746,47854
240703,156355,160940,123826,300470,64329
240704,300470,162655,16129,59758,225055
240705,160417,272143,156808,156447,162765
240706,272143,324823,284547,236338,158536
240707,160417,272143,336223,285343,233658
240708,59758,162655,160974,272143,48403
240709,158082,118783,124337,123818,70677
240710,336314,271261,123564,84019,285377
240711,58193,337082,62463,65991,272660
240712,331116,160974,162655,218028,66066
240713,272143,225463,160974,234813,162655
240714,272143,285343,337082,160417,64329
240715,272143,162655,162300,272660,160417
240716,162655,162300,160417,300470,272143
240717,162655,162300,160417,158082,300470
240718,63307,233420,211941,160132,276970
240719,199766,97031,257971,96586,160417
240720,0,96210,257291,233688,54496
240721,285718,256087,254648,254930,254856
240722,225463,162300,162655,225055,236171
240723,0,96210,54496,292390,160557
240724,166377,293432,84074,324823,285435
240725,0,96210,292390,54496,160557
240726,96077,218028,214631,214206,133287
240727,235230,156964,70646,58606,30389
240728,160417,162655,124228,124350,272660
240729,233658,225463,160417,31520,214206
240730,160974,162655,272143,225463,160417
240731,277107,218028,162107,289003,39894
240732,160974,162655,272143,160417,96210
240733,293421,293237,162655,13596,0
240734,285343,300470,156560,96210,141004
240735,87192,87224,208430,160417,324823
240736,166283,162300,156808,159943,145472
240737,158082,160417,300470,123818,161178
240738,202388,162300,162655,300470,202534
240739,234006,157478,183176,272143,283505
240740,124176,182256,124350,64346,128957
240741,71035,211941,250043,301015,202308
240742,157770,348112,123826,233658,158082
240743,187065,284901,285435,156447,124350
240744,166377,59758,160132,214800,257291
240745,158192,202388,157478,235616,233595
240746,0,168623,14890,123613,97590
240747,160974,272143,162655,160417,87224
240748,58606,236171,225010,16087,293301
240749,283009,214206,58099,235616,63307
240750,272143,225055,160417,166580,199198
240751,214206,285435,166377,225010,141004
240752,156355,272218,205948,97082,165990
240753,129165,83534,257291,141004,293301
240754,160417,272143,160974,272660,124228
240755,288435,289090,63307,234267,242596
240756,160417,160974,272143,166283,158536
240757,25325,277068,160417,123909,16129
240758,272143,162655,30611,233658,48403
240759,289126,161439,160974,257291,162300
240760,160974,162655,59758,272143,48403
240761,272143,336221,124350,39894,64409
240762,337735,205948,272218,285343,337082
240763,159938,59057,157076,293218,31520
240764,283123,124350,162655,272143,124734
240765,235230,158192,313431,50823,214206
240766,10197,62464,10127,36605,32082
240767,162655,160974,236171,162300,161506
240768,63307,161506,233658,300470,212133
240769,272143,214206,59057,235230,156843
240770,159196,271551,156447,96077,235230
240771,235028,124228,157478,123818,236338
240772,160974,162655,272143,160417,236171
240773,59758,162655,160974,272143,48403
240774,234267,70214,236673,236904,233658
240775,160974,162655,272143,59758,300470
240776,285298,338340,313431,213947,59057
240777,354086,87192,352902,234269,225010
240778,234269,225010,156355,70214,272143
240779,286161,39894,63307,257291,218028
240780,352983,316483,160974,215674,0
240781,214206,97053,353672,87194,141004
240782,182394,162655,96210,307856,284901
240783,36399,284410,272143,87224,289126
240784,234813,162655,285808,166283,160715
240785,158536,162655,96210,300470,272143
240786,160417,300470,272143,158536,162300
240787,162655,160417,162300,158082,300470
240788,285343,276970,285435,157078,161506
240789,236171,162300,337441,162655,160417
240790,0,96210,54496,292390,160557
240791,235230,87218,168623,233658,87231
240792,16129,233658,162655,336380,31836
240793,181585,119534,108855,289090,32082
240794,58580,162655,158082,160974,162765
240795,63304,73506,159019,162655,283009
240796,0,96210,292390,54496,168623
240797,58569,202320,208562,202493,202322
240798,160974,162655,160417,0,124748
240799,285808,162655,272143,64329,32082
240800,162655,160974,272660,236171,272143
240801,162655,59758,160974,272143,235616
240802,63307,235804,206462,215993,245161
240803,234813,42226,156964,175040,114052
240804,0,96210,292390,160557,108858
240805,159938,214206,156964,161506,234698
240806,161506,175040,236553,235689,207982
240807,158192,0,31836,237580,235230
240808,272143,272660,59758,160974,162655
240809,124228,162765,87174,168623,276970
240810,160096,337441,124350,293050,124176
240811,166377,257291,162300,160132,160974
240812,214206,161506,64346,270799,156964
240813,162655,162300,160417,158082,300470
240814,156843,162765,162300,348111,272660
240815,58580,277107,95972,16087,141004
240816,215993,289090,272143,162655,96877
240817,225463,337082,160417,288435,214206
240818,162655,156447,160417,215993,202557
240819,162300,16129,214206,254489,336221
240820,160417,313504,214206,160132,272660
240821,0,54496,96210,292390,160557
240822,162300,162655,160417,158082,300470
240823,162655,59758,160974,272143,235616
240824,96755,156964,307779,156808,157478
240825,141004,208430,71076,160132,124350
240826,286128,301015,348109,235689,108855
240827,276946,9308,285435,119522,71161
240828,315146,123818,83534,299871,31520
240829,160974,160417,124748,162655,0
240830,162655,235804,123909,161425,168623
240831,272143,285808,160417,162655,303565
240832,160417,162655,160974,162765,272143
240833,74666,36484,160974,133160,257291
240834,87224,289003,157478,97530,272143
240835,276970,337441,124228,284583,233478
240836,289126,257291,166377,32750,162655
240837,160974,160417,166283,236171,272143
240838,129029,284547,336254,157478,283009
240839,162655,313504,276946,272660,84916
240840,64329,160417,30760,272143,225055
240841,0,96210,54496,292390,257291
240842,214206,59057,96480,284901,4867
240843,160974,162655,272143,160417,96210
240844,162655,160974,236171,16129,272143
240845,42883,214206,156843,42329,285343
240846,289003,157478,236207,123909,338350
240847,235652,286128,243328,63307,283009
240848,272143,64346,225463,156964,124350
240849,160974,162655,87224,272660,272143
240850,208360,71035,313431,158192,70646
240851,233658,285343,158192,272143,352902
240852,65991,235230,336223,158192,156713
240853,58580,202299,352121,157478,64409
240854,160417,158536,87224,272143,272660
240855,158882,156808,283009,236648,119193
240856,272143,160417,162655,58580,272660
240857,158906,158082,50405,336223,348093
240858,162655,160715,160974,166283,168623
240859,160417,272143,160974,64329,158536
240860,162655,160417,119193,145472,96077
240861,284547,235230,289126,129029,233717
240862,162655,160417,162300,158082,272143
240863,162300,160417,162655,300470,123757
240864,272143,352902,160974,158192,63307
240865,324823,285343,156624,218337,70999
240866,236207,168623,123909,235616,277068
240867,233658,289090,156560,70646,160417
240868,208150,215993,283505,160096,225010
240869,236338,162296,181585,161506,289003
240870,158642,128551,30360,214474,324329
240871,160417,162655,272143,233658,160974
240872,160417,234269,331116,96755,272143
240873,215993,272660,119534,20691,272143
240874,283505,202388,234267,235230,277067
240875,336220,234813,300470,313504,270229
240876,161506,160132,156843,158536,283996
240877,225019,48403,313431,336223,224658
240878,205846,58580,288440,162765,209348
240879,202355,234006,208360,202308,206785
240880,63307,324823,36605,156964,272660
240881,156624,128260,215993,16129,162765
240882,111210,233717,156624,156447,83841
240883,272143,300470,162655,272660,156624
240884,225463,129029,234698,272660,158915
240885,336223,48403,300470,65991,313431
240886,162655,162300,160417,272143,300470
240887,215993,218028,206934,30389,158882
240888,159938,289090,214206,288435,59057
240889,160974,283392,284422,272143,156447
240890,160417,162655,160974,162765,156624
240891,225463,162655,236171,272660,272143
240892,97433,97530,271551,30389,283009
240893,124350,160417,124176,124337,156624
240894,63307,160417,214206,235804,166581
240895,182701,96029,160132,236338,96560
240896,234267,58580,272242,255354,207848
240897,124177,119193,59057,214283,123368
240898,161506,158192,96755,352979,288320
240899,160417,272143,162655,160974,236171
240900,289090,336221,183176,284096,284339
240901,182394,272143,235230,160417,129029
240902,289126,70999,313431,161439,313602
240903,162655,0,160417,284066,183176
240904,206571,338350,336254,225019,159938
240905,162655,16129,225463,300470,160417
240906,160417,162655,272143,218337,160974
240907,284547,235230,175040,157798,225010
240908,202637,235616,161506,336254,234269
240909,288440,300470,158536,160417,233658
240910,156723,160132,58606,31520,234267
240911,214206,58565,348111,161506,283392
240912,140324,111043,29840,198418,363947
240913,202388,300470,225463,16129,160417
240914,214206,288435,276946,284096,166581
240915,160974,162655,272143,236171,96210
240916,158082,118864,233717,257291,289126
240917,214206,288320,96755,158192,234267
240918,272143,160974,64329,199198,307856
240919,235230,129029,202557,313431,208118
240920,162300,300470,160974,208562,166177
240921,0,96210,54496,160557,257291
240922,271551,225019,271261,218028,58580
240923,182394,337441,300470,214206,58580
240924,233717,59758,58606,83565,161100
240925,235230,161506,39894,289126,336254
240926,0,162655,272143,272218,160417
240927,162655,16129,225463,162300,300470
240928,0,96210,292390,54496,233688
240929,225463,272143,162655,156624,272660
240930,160417,162655,158082,300470,272143
240931,0,96210,292390,54496,160557
240932,272143,285808,87224,160417,285343
240933,162655,84916,307856,160417,166283
240934,156447,62764,124228,233478,272218
240935,59057,214206,119193,156964,160974
240936,214206,225463,272660,16129,337082
240937,36605,156964,285333,324823,58580
240938,157478,236338,96812,161506,235652
240939,271551,199198,214206,160417,16129
240940,108855,205845,199372,207848,158906
240941,0,162655,199198,273395,160417
240942,158915,123818,124228,124350,162765
240943,123289,118391,158082,272143,257291
240944,272143,160417,162655,313431,160974
240945,166580,235230,158192,225463,70646
240946,160974,160417,124748,162655,0
240947,162655,160417,162300,300470,272143
240948,276970,160129,87192,124228,162300
240949,160974,160417,160129,87224,202308
240950,124228,123909,308907,282964,59057
240951,160417,272143,158082,300470,158536
240952,162655,70215,272143,64329,236171
240953,324823,233658,87224,160417,64329
240954,160417,162655,233658,272143,160974
240955,119534,156964,123909,218028,64409
240956,218028,158114,202355,48403,352979
240957,160417,272143,313431,235230,87224
240958,156624,156447,64329,300470,336476
240959,124352,140678,123290,282964,123757
240960,0,54496,96210,292390,257291
240961,128957,240233,119193,30360,303331
240962,160417,156654,162655,166377,156808
240963,59758,224658,337082,161858,233658
240964,234006,156713,235230,203890,39894
240965,293218,234813,234698,272143,352983
240966,160974,162655,272660,156447,289003
240967,160417,166283,156808,162655,87224
240968,331738,158082,140324,160417,162655
240969,160974,162655,272143,225463,160417
240970,159938,207848,234267,202320,206120
240971,233658,161506,285343,285719,156619
240972,289186,120967,242596,123613,199114
240973,207982,208360,257291,215613,206120
240974,166377,159938,272143,156723,257291
240975,283009,63304,272143,289003,160417
240976,36605,272143,313431,303331,284547
240977,182394,162300,225463,162655,272660
240978,111210,233478,62764,158082,160417
240979,124350,284901,233742,124176,36394
240980,123909,124228,168623,149722,162655
240981,272143,198659,162655,64329,48403
240982,0,54496,96210,292390,233688
240983,300470,272143,59758,162655,225463
240984,214206,161506,36399,225463,352901
240985,182256,162765,158082,124176,162300
240986,141894,4789,308715,307823,4907
240987,58580,234267,235525,225463,36399
240988,272761,273395,273397,162655,87224
240989,124549,235689,68924,272218,337143
240990,156624,272143,123909,214206,234269
240991,38625,208360,283764,203241,202320
240992,36399,214206,63307,160132,182394
240993,160417,300470,225463,162300,272143
240994,215993,348112,63307,119534,284339
240995,272143,160974,285343,235230,236171
240996,208531,202372,128707,235616,206934
240997,129029,158192,95743,214206,161506
240998,160417,236171,288440,199078,160146
240999,214206,129029,158915,257291,62567
241000,158082,214206,272143,225463,59758
241001,160417,162655,168623,73506,124228
241002,0,54496,96210,292390,160557
241003,272143,225055,225463,162655,272660
241004,87192,124350,87224,124177,140528
241005,299841,159938,257291,352902,285414
241006,0,96210,292390,54496,233688
241007,214206,59057,119534,272143,63307
241008,214206,156619,277492,224658,161506
241009,157478,218028,313431,202388,272143
241010,158082,235616,124350,225463,160417
241011,156623,237612,158082,198609,211442
241012,272143,162655,198659,160417,288980
241013,236171,159943,162300,283327,234269
241014,235616,58606,166377,257291,285422
241015,111210,276970,62764,284096,272143
241016,158882,272143,50504,160417,162655
241017,0,292390,54496,160557,96210
241018,160417,156447,272143,158536,300470
241019,59758,214753,157478,70646,202670
241020,208360,59758,225463,202534,162655
241021,162655,160417,162300,300470,272143
241022,233658,156843,270229,336380,352902
241023,63307,272143,224658,48403,39894
241024,324823,336221,313431,140528,124749
241025,0,96210,54496,292390,160557
241026,160417,73506,96755,234814,277068
241027,58606,284901,245161,160132,160131
241028,118864,160715,235230,272143,156624
241029,272143,234813,234269,234267,161506
241030,156624,272143,285435,233717,224658
241031,277107,283009,30389,352979,237385
241032,160417,272143,273397,300470,160974
241033,218028,59758,71035,206120,250043
241034,16129,272660,160974,162655,236171
241035,208360,206735,166283,70214,363910
241036,225463,272143,234813,214206,162300
241037,162300,160417,162655,300470,158082
241038,162300,234698,272143,288321,336220
241039,0,96210,292390,160557,54496
241040,233478,62764,156723,257291,289126
241041,336223,234813,336220,234267,293218
241042,214206,270229,159938,133287,254489
241043,233742,225463,36394,156964,199198
241044,272143,160417,175040,64329,233658
241045,283009,187065,225019,87213,331116
241046,58619,218028,208970,87211,160974
241047,39894,208360,16129,289003,352902
241048,218337,234813,270229,36605,254489
241049,300470,162655,208360,160417,272143
241050,160417,272143,64409,336221,234813
241051,158915,157844,331116,288435,285414
241052,158082,162765,84916,307856,313619
241053,0,161091,96074,119522,288440
241054,162718,97530,324823,283791,271551
241055,162655,162300,160417,300470,272143
241056,225463,236171,272660,284622,162300
241057,160417,162655,162300,158082,300470
241058,158082,124350,272143,160417,214206
241059,38625,225010,160453,95972,235804
241060,300470,124228,276970,288435,158719
241061,315104,331116,96755,285342,352979
241062,277107,348111,159938,285808,283009
241063,156619,250043,97530,214206,271261
241064,160417,337082,300470,285343,64329
241065,324823,182394,160417,300470,273395
241066,257291,124228,157478,124176,308907
241067,160417,272143,160974,87224,272660
241068,272143,160417,202383,257291,160974
241069,284410,214206,285719,123818,174236
241070,50494,183176,206735,216191,354086
241071,282964,123909,272660,73506,36605
241072,160417,162655,289090,336220,272143
241073,129029,235230,336476,207603,206934
241074,158082,160417,162300,225463,16129
241075,289090,59057,277068,161506,214206
241076,87224,16129,233658,133160,214206
241077,236338,336221,313431,48403,272143
241078,160974,156624,313431,272143,59758
241079,73413,124748,162655,160417,272143
241080,160417,218337,272143,156447,156624
241081,160417,162655,160974,162765,272143
241082,16129,283009,289003,214206,272143
241083,160417,160974,272143,166283,158536
241084,156447,272143,62434,64329,257291
241085,166580,160132,285343,199198,272143
241086,300470,272660,276946,285379,158082
241087,162655,160974,272143,162765,218337
241088,162300,160715,236171,272143,225463
241089,160940,96480,214283,337735,336220
241090,285663,156964,161506,157478,236338
241091,284410,156723,288320,276946,235230
241092,156723,111210,233717,337735,284410
241093,158082,38625,284547,158906,128957
241094,297639,214206,288320,272143,235652
241095,129029,156624,300470,272143,162655
241096,214206,272143,158082,64329,156624
241097,271551,313431,272143,257291,235230
241098,16129,225463,272143,162655,119109
241099,160974,348111,300470,285379,156723
241100,276946,289126,214206,160132,257291
241101,160417,87224,207603,214206,162655
241102,160417,162655,119193,36394,31836
241103,124350,162655,272143,123757,124748
241104,206785,218028,158772,283009,202355
241105,162300,234813,64409,162655,336221
241106,215674,288320,276970,214206,277068
241107,160974,352901,234813,70214,234267
241108,158882,15653,95519,42298,156808
241109,272143,313431,64329,199198,160417
241110,324823,272143,285343,336221,160974
241111,0,162655,160974,168623,313431
241112,336220,235870,156964,288435,48403
241113,0,96210,54496,292390,233688
241114,156447,289126,272143,159938,156624
241115,208145,207714,87181,202322,202701
241116,160417,272143,300470,158536,162300
241117,160974,161506,363910,233717,236171
241118,58606,124228,276970,276946,160132
241119,289003,276970,158192,235230,70646
241120,162655,64329,313504,199198,160974
241121,285719,158915,48644,96077,162765
241122,162655,162300,160417,300470,272143
241123,87231,272143,233658,324823,160131
241124,324823,124176,225019,58580,235872
241125,352979,111210,293218,218028,234269
241126,236171,313504,129029,182394,336476
241127,162655,160417,162300,300470,158082
241128,0,292390,96210,54496,233688
241129,162655,160417,162300,158082,272143
241130,162655,160974,168623,0,48403
241131,87224,336221,336223,225463,207603
241132,300082,272143,234698,156964,214206
241133,271551,83534,313431,272143,64329
241134,315104,156723,97530,276946,159195
241135,284470,272218,128551,234813,199372
241136,162655,225055,272143,160417,119193
241137,272660,272143,236171,224658,225055
241138,272143,87224,63307,156560,48403
241139,235230,157300,297639,156964,156843
241140,300470,160417,225019,87224,156624
241141,162655,160417,162300,158082,300470
241142,159177,158642,301030,108856,301015
241143,63307,161506,39894,235525,96077
241144,156447,108855,107039,36605,74778
241145,235616,285414,288435,97530,159938
241146,162655,224763,272143,202383,235616
241147,348112,0,348140,348109,57891
241148,336223,270229,202476,206221,58580
241149,160974,160417,166283,272143,236171
241150,158536,162300,73506,245041,124228
241151,225463,272143,16129,224658,166581
241152,160974,162655,39894,235616,59758
241153,187065,129029,42329,96077,235296
241154,58565,242596,236541,156964,160974
241155,162655,225463,162300,160417,272143
241156,235230,158192,235028,129029,58606
241157,300470,225463,162300,166177,208360
241158,272143,225019,160417,160715,273395
241159,158192,159195,114458,202651,271551
241160,160417,160974,272143,166283,158536
241161,161506,87224,289126,214206,111210
241162,157478,285333,214206,272143,236553
241163,156843,348111,16129,214206,32750
241164,162655,236171,73506,297906,300473
241165,234698,272143,64409,119193,235616
241166,162655,272143,175040,225055,168505
241167,156624,162765,156447,160417,272143
241168,233717,313431,257291,235230,272143
241169,160158,255688,208145,236566,274907
241170,235230,233717,124350,157478,156624
241171,160974,162655,272143,160417,59758
241172,58580,336223,236338,183176,338350
241173,87174,202388,96210,162139,63304
241174,348111,161506,156624,272143,233717
241175,0,162655,48403,160974,168623
241176,0,96210,54496,292390,160557
241177,58580,233478,284773,233742,337143
241178,161506,289126,160974,352901,162296
241179,156723,63307,324823,214206,182513
241180,284773,166581,158882,70215,337441
241181,284547,70646,235230,272143,158192
241182,156723,124228,285719,276970,233717
241183,235230,159938,289126,352901,234267
241184,303331,31520,272143,352979,315104
241185,215993,348093,285813,214206,9308
241186,235230,206168,285342,315104,161602
241187,0,292390,96210,160557,54496
241188,162655,160417,166581,198659,64329
241189,160417,283009,300470,272143,73506
241190,293218,63304,234813,277133,156964
241191,277107,156723,30389,276946,272143
241192,156447,83534,336380,286128,158047
241193,235230,272143,70646,235616,234698
241194,162655,162300,160417,158082,300470
241195,162655,160417,30389,158082,73506
241196,162655,160417,162300,158082,300470
241197,87192,141000,96480,158461,59057
241198,124176,124734,161602,157078,140324
241199,225463,225010,65991,158192,207720
241200,272143,284985,236171,160417,64329
241201,207311,225010,58580,75962,272660
241202,39894,283009,156447,276946,124228
241203,160417,300470,272143,160974,218337
241204,337735,225463,124350,284985,338340
241205,234269,235230,272143,162655,182394
241206,162655,162300,160417,158082,300470
241207,214206,272143,158192,283764,271551
241208,288321,272143,236338,234269,293218
241209,272660,162655,236171,225463,272143
241210,272660,63307,224658,324823,313504
241211,214206,156964,157478,277068,162655
241212,283392,160417,272143,348112,199198
241213,158192,63307,286161,70646,285379
241214,31520,233658,286128,63307,133160
241215,352901,324329,292749,124749,203199
241216,158082,314356,257291,284410,225463
241217,124228,183176,307779,272143,235616
241218,272660,160974,160417,123909,124748
241219,162655,162300,160417,158082,272143
241220,162655,160417,162300,272143,300470
241221,272143,123909,237524,181585,272660
241222,96755,160417,160940,87224,30389
241223,159938,324823,348111,272143,277107
241224,202534,236673,206763,70999,208981
241225,313431,272143,58193,284547,187065
241226,292878,288435,15447,59225,96487
241227,233658,59758,272143,162655,160417
241228,162655,162300,160417,158082,300470
241229,160417,162655,272143,313431,156624
241230,214206,288435,133160,160132,277492
241231,166585,300470,70646,236171,36605
241232,160417,160974,162655,276970,123909
241233,162655,162300,160417,158082,272143
241234,160557,156624,235230,124749,107017
241235,224658,299697,36605,235296,284410
241236,162655,160417,162300,300470,272143
241237,161506,158192,129029,324823,276970
241238,214206,141004,288320,160417,156723
241239,158541,87213,158882,284154,234978
241240,208539,352901,235230,234813,202372
241241,272143,225055,156624,182394,235616
241242,162655,160417,158082,300470,225463
241243,166580,303565,124671,141894,208518
241244,124748,123909,289090,272143,338340
241245,236338,207994,87224,157078,206785
241246,162655,160417,162300,123757,225463
241247,0,96210,292390,160557,54496
241248,162655,300470,16129,183176,272143
241249,158915,273395,175040,270229,199855
241250,160974,162655,0,160417,124748
241251,87224,87228,257291,87192,160715
241252,208360,235616,272143,235854,206735
241253,158192,235230,160417,156624,300470
241254,336220,324823,336221,235870,336305
241255,160974,162655,124748,160417,0
241256,315146,30760,107042,283928,156624
241257,272143,162655,224658,336476,64329
241258,36399,65991,195009,158192,156807
241259,162655,162300,160417,300470,158082
241260,123757,124228,257291,124748,284422
241261,87126,0,160974,119580,160417
241262,160974,162655,272143,160417,236171
241263,162655,162300,160417,158082,272143
241264,156447,16129,162655,157478,272143
241265,284410,234997,206785,284602,160158
241266,214206,129029,284547,156843,235230
241267,64409,39894,272143,29953,284547
241268,214206,289126,158082,162300,95977
241269,162655,160974,59758,272143,48403
241270,215993,50569,159195,161580,159938
241271,166377,208145,225010,124228,286108
241272,214393,236207,168623,160974,87174
241273,42329,257291,166462,161425,233658
241274,63307,96480,159938,128957,156964
241275,156447,300470,272143,162655,313431
241276,162655,16129,160974,236171,272143
241277,95977,233717,233478,161506,289126
241278,272143,156964,59057,162655,160417
241279,233478,160132,308907,198817,141000
241280,205982,160158,273397,362121,70594
241281,36399,160417,336223,288320,225463
241282,160557,0,33549,42329,160974
241283,162655,160417,162300,300470,158082
241284,272143,225463,162655,272660,224658
241285,162300,272143,272660,300470,284844
241286,198659,303331,352902,58580,182394
241287,236338,158192,58580,235230,272143
241288,202416,207982,208981,272218,202670
241289,284547,276970,272143,277068,285379
241290,162300,162655,160417,300470,158082
241291,160974,162655,124748,160417,0
241292,272143,31836,300470,214206,160417
241293,87174,233658,0,119193,48403
241294,160974,233478,272143,162655,124350
241295,348111,313431,300470,272143,161506
241296,42681,64409,203260,161425,73506
241297,162655,258007,50504,156447,183176
241298,225019,207603,202355,202320,205948
241299,63304,289003,352170,351282,195789
241300,225463,284622,300128,272761,261476
241301,225055,236171,273397,261453,273203
241302,31520,190999,124749,123826,108856
241303,162655,158536,272143,0,160974
241304,30389,353672,96480,158082,16129
